ID,totalDOS_000.00_002.00THz,totalDOS_002.00_004.00THz,totalDOS_004.00_006.00THz,totalDOS_006.00_008.00THz,totalDOS_008.00_010.00THz,totalDOS_010.00_012.00THz,totalDOS_012.00_014.00THz,totalDOS_014.00_016.00THz,totalDOS_016.00_018.00THz,totalDOS_018.00_020.00THz,totalDOS_020.00_022.00THz,totalDOS_022.00_024.00THz,totalDOS_024.00_026.00THz,totalDOS_026.00_028.00THz,totalDOS_028.00_030.00THz,totalDOS_030.00_032.00THz,totalDOS_032.00_034.00THz,totalDOS_034.00_036.00THz,totalDOS_036.00_038.00THz,totalDOS_038.00_040.00THz,totalDOS_040.00_042.00THz,totalDOS_042.00_044.00THz,totalDOS_044.00_046.00THz,totalDOS_046.00_048.00THz,totalDOS_048.00_050.00THz,totalDOS_050.00_052.00THz,totalDOS_052.00_054.00THz,totalDOS_054.00_056.00THz,totalDOS_056.00_058.00THz,totalDOS_058.00_060.00THz,totalDOS_060.00_062.00THz,totalDOS_062.00_064.00THz,totalDOS_064.00_066.00THz,totalDOS_066.00_068.00THz,totalDOS_068.00_070.00THz,totalDOS_070.00_072.00THz,totalDOS_072.00_074.00THz,totalDOS_074.00_076.00THz,totalDOS_076.00_078.00THz,totalDOS_078.00_080.00THz,totalDOS_080.00_082.00THz,totalDOS_082.00_084.00THz,totalDOS_084.00_086.00THz,totalDOS_086.00_088.00THz,totalDOS_088.00_090.00THz,totalDOS_090.00_092.00THz,totalDOS_092.00_094.00THz,totalDOS_094.00_096.00THz,totalDOS_096.00_098.00THz,totalDOS_098.00_100.00THz
97p,10.15675224144909,29.62652493491172,23.19470472557157,27.787165723148348,20.29278669666209,18.445593984587433,12.985048088537042,1.645236601263747,10.444093365909367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ky,10.144577530530382,41.756972550447955,39.59413247698811,32.617483903072184,27.703825496100833,34.49176527799332,22.827310095244087,24.808564979890804,12.146266114018914,16.480883693296448,0.0,0.0,0.0,7.49850910739849,27.995501203008132,13.89904429873485,4.691234904653072,8.103079467353382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9lo,0.40063601069612026,4.641389922758603,12.255371980728796,6.903976492887892,7.554355332119325,13.095835517635432,14.24863501339464,8.805295247570214,8.331910409705188,3.4182586147576046,0.0,0.0,0.0,4.211986677049794,7.040115615198488,4.047139631090161,0.11215716879816284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ph,2.214267618174634,15.18781093350118,15.701692066107071,15.982817431654908,16.518000454819656,13.82872820939734,12.465983333578635,11.085292161630122,4.812219168674872,0.2728915138860941,1.7225346016333134,3.952276509426639,0.9483636496463532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9rc,12.563601717536821,28.213713856513607,26.822011013802616,22.51057670704256,17.324477915614025,23.28453350754907,5.374094221058641,4.160462144518618,5.578210388816274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9s4,6.304419198083384,28.902992808760363,38.085862186455095,36.69293762477125,34.579581883388826,29.118514257440125,27.79572076839733,13.725237726782382,23.64577600781243,15.677491067585294,0.0,0.0,0.0,16.28889317830732,26.559922575187045,15.738413492956795,7.275840007819738,6.225828835822483,0.5944053757357892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9wf,57.719374041722816,29.23010221040559,11.894025315720825,15.359520643435502,5.698259764960298,0.9549468078254932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9zk,0.7701440926096604,12.236642991158854,15.44690657720146,25.62353688352799,40.06853880209901,37.98159801146463,31.681944041313017,30.631380102777456,28.307910996255544,10.425390670310492,7.29811671519235,0.006520201684111271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9zr,6.294968618440467,15.687743935175568,10.673862323799934,11.459343244093468,10.65237388604342,10.984139418933708,7.100739826960847,1.440073555244183,4.790489254388618,0.011000584142990988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8v,14.026806369470028,25.542097455574208,25.669841267340622,24.9259091814845,24.19610859301426,19.776865558848584,10.634381203347488,0.34877247585581017,9.07753192667937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
an2,1.186929120938463,18.514080125505515,23.639937942976378,20.88292733356777,13.451047860674564,13.212952542409354,16.15414066704193,15.879799154205571,13.096877252896874,3.4888196411902186,0.0,1.3866531914245002,7.653633893608514,5.550567725080668,1.1247731870823827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aui,1.1362652340006045,7.82042284726021,18.271261925537395,18.704676532681162,22.58936904881844,21.974714293983695,20.07881069012774,14.899869995033072,15.440617407913251,14.115453965399183,11.243066396192233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
be9,26.762304207766665,13.836856153548947,3.692681686206491,12.685346837074462,9.13674697664144,4.112175844152773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bi3,11.356422196182054,75.24542381621293,64.06100212084294,48.666645918615814,69.26680948041005,76.2007512015499,54.33070225129427,58.71631429603923,45.33877924994482,32.03976816272058,6.81742469361518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bjw,11.869908466226331,49.14169241542626,44.45359965823332,33.24455130776731,19.755108564296165,8.719033562611656,0.6332319212933726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnh,14.02489202650382,25.56461400757466,25.672950221996928,24.92982310323319,24.195399408846498,19.77445739110229,10.63240859330486,0.3497902698575217,9.074241772578205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bq9,10.24489716440877,15.392748970978854,13.386846110956721,20.26110595992489,22.673640608604693,24.545805374221175,19.040486608812216,19.244769988520616,13.818594096645796,9.392251006939006,0.03644383381060834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsa,0.34715789466495406,4.610233912618916,5.501269802509626,4.0467792214361715,4.731629594367604,2.974476802624853,9.967308535350575,5.894140541560638,4.052406137031447,3.420346388843228,1.9300280409772128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bv2,0.6006041836478047,4.186770340764772,7.550569148923325,5.815034898956485,7.143321113300072,8.672521201344011,5.643463113379923,4.4542030800408625,2.748423886125117,1.7971721374817946,0.1203338225958106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c0g,16.360869632332758,74.98347403933184,54.44163644243544,66.09890097560577,61.7270060714157,72.03842108921032,57.641547081702925,52.471141211975066,42.79487229015666,21.037251168838793,17.92183926181542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6e,15.564339673359335,33.135174470792,24.773274525540216,22.54162410708271,19.115913074751745,24.20079295777495,12.438285235978753,5.897498015224386,9.020880167479334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdk,0.09183693728773104,1.1236626556665736,3.6267573212292152,2.094870255066965,3.008503032948453,5.479541791336457,6.0007019252126685,2.769680919343344,2.5723390377200666,0.9537619860666453,0.5930375437706559,0.6107925109862009,0.682207457814954,0.4744378283525741,2.750834608160897,1.4597807667811011,1.1680885060179946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cju,15.454171136895631,28.418242307121105,24.4847246193112,19.5568904933279,23.238114321228807,19.91702802403549,11.431917337679096,1.6253332305477386,8.930254318563556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clt,0.8207868091634032,5.154994093914918,5.795576351140888,7.108113134809921,6.554645236640958,4.738362472207154,6.543698963724342,4.59984618752317,2.3115980863861196,3.844031910203178,4.06605205865462,0.3539325378725522,1.8054237319623283,0.0,0.0,0.0,1.5886208907347026,0.2870265365138991,2.1708498257432325,1.8416746317642136,1.4418673515534763,0.41962343253183576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d7f,2.136470702308729,9.23512378105679,9.17173827449561,18.916392525266218,16.005656403187032,13.900503711787827,8.680333980325756,5.8802677751216095,6.026349093563965,4.895956947026676,0.0524574849219448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d9l,14.688316938216431,31.274996286022564,23.761991851396523,18.267922660514955,24.173259479898718,21.05250567091265,10.129603262685094,0.6143841766926528,12.237827864547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dae,16.068737522268087,81.93841830273365,55.03146303395522,65.40211283849032,68.00595199525577,68.98689613450358,60.53710971298119,53.82165978441702,41.472379562663775,25.276799680896545,9.091065871370802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dc8,1.1420064170656885,12.933044922921985,24.455481412030885,27.49303851970805,21.855340123379946,30.312842104537353,24.048651632299993,12.715232095154676,17.82750934015641,10.819319318514289,0.0,0.0,0.0,6.382354063680708,9.844378222709139,10.447856717067566,2.8373928903629064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deu,2.124169031313412,8.321209590192408,8.90047455676731,9.532453187100153,10.675937475351638,9.692121218072451,5.714838193279576,1.941821024894189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dlj,16.402767016129516,33.50583967405143,18.579634074963096,24.003776871585472,18.06680623132928,22.46458420743639,10.581878828018432,4.223205890327392,6.022926148846295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dth,0.23717001616131708,2.6985068794965086,5.198610640068718,4.162174482226609,7.606774815403824,7.866389930029097,6.691487903953689,6.575996271878495,5.206506497797157,2.3433009227184485,4.304527539132067,1.2703540636891688,0.00922523696873867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dvn,7.000446311142346,42.02920863160144,46.03512876529486,35.75265981206448,20.63083654004069,13.537370718626022,2.503065622188984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e6a,10.975724651697515,72.31767640899075,61.839508066170566,64.68671635553815,73.771754416889,73.85832815299563,64.71927945709814,56.23097217829036,46.64782407737158,27.239999966949767,6.172899554821811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e81,17.537342572254442,37.62887775765665,31.080781163555415,31.15137276740522,29.820183426677787,26.236346397042865,20.138013185301645,8.988200975128592,9.30181514729992,9.883847522160238,10.262250048484077,8.034572689544461,7.121033203102797,6.838643414300975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ek5,6.916534643255973,41.59616264718674,37.56313971305607,40.33711377920349,35.600047476489266,27.61506058157792,16.912918482005523,9.10120098819229,13.429039551357619,9.913834558310185,0.5272333204961512,1.4669293404012933,12.725547951717886,0.9440563092935577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fft,0.20587274126678778,1.5769254132857742,1.906670110415682,2.0463006821625345,2.307034805165199,2.363662591720251,3.8275255732727462,3.494634161176908,2.8425626454861224,2.5342152956882984,0.7017176627778845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fj5,1.217219414760204,5.566615450171282,10.40810776528864,10.05231464210567,9.097479116366628,10.942895014091967,13.575938709672442,8.893766645272443,8.18688075743178,4.884469825187281,0.0,0.2229902398785839,2.1700731455476614,4.834678622832456,4.366398460538861,3.98239500105187,0.01022953697402329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fkj,7.303843174424373,14.231117267893076,10.937854213096436,12.015404423173898,10.279088511934965,15.163740304342909,5.812697584247715,2.276210441577277,4.034412526555045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fwz,1.8198404081324158,6.260082675221941,5.499188799111559,2.3101485057021165,7.551681143042142,6.086996945087726,2.049941607736411,1.962284253921169,1.8490593885209066,0.16031615137129052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gcj,10.019643360123963,64.45243802900703,68.8179478595619,65.06728163760076,65.41939743529093,74.02180982888223,59.394291970166876,52.44481264292608,42.51527324174157,23.143742000961595,21.692408398493967,4.571297048771498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gkl,14.19127687174244,71.81270959146303,58.49309520102298,63.936715524044075,59.28866746238248,73.69798331738235,57.4783122121475,47.98005609049699,42.39162697598056,22.376532463653007,15.528051417031236,5.446757175526955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goi,11.93275555170108,16.31635272110598,12.448908536857914,11.70834460323799,5.370391460981722,18.736144236566126,2.499341346759479,0.5880859033716348,0.0,0.0,0.0,0.0,0.0,10.28680748590861,5.9466105643645335,0.0,0.0,0.0,0.0,1.9531351923093183,16.872102101603048,15.59394251406357,2.800431514126757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.060411174431238,0.0,22.999042937992783,0.0,0.0,0.0,0.0
gvd,0.02836095728352236,0.2860509445205594,1.6866848887667683,1.2411342226833804,1.5138513707474313,1.511917279798256,1.5611576197822084,1.1651375258590244,1.5543316452925442,1.2793519061042673,0.02225610837400538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gw2,1.5753754399948021,25.12106627711946,33.30131002064126,38.15984584902972,34.09623554613373,33.30105752970064,28.436312045356203,20.645391082087343,17.71063017587946,15.047278184997026,0.09621200193461732,0.0,0.4759483990208082,14.247460995528627,17.69492968871492,18.329255007098766,9.321058900762694,8.00309868636549,3.301415975225325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gxz,1.3519533653270872,9.082882509563026,9.597131275723916,7.785105073473048,8.261826246819744,7.28141448448244,9.462133653610344,5.659139108928883,8.693623403990223,3.310690324915953,0.0,0.0,2.0071160794738745,4.8627016895685955,3.440868775973044,3.055482319333507,2.9261538772685185,0.021806695781634744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gz8,14.242072872926922,79.10281902079606,55.653064450705855,60.798477741664755,60.45124960043671,72.80819612205948,55.72465082251756,49.40310680380708,35.03171456484398,24.100162089249523,18.360980255521326,0.11766373852071865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h6c,0.27196428643616516,3.124263465025875,5.61828025533006,3.116230876151249,6.550155326239837,11.504353377399486,8.135022966101548,1.735240335751989,0.0,0.0,0.0,4.986929857224148,2.984167928776337,0.0344631609398931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h7r,6.061661246202176,33.417114795576836,34.39141170176522,32.02667237643061,31.793477492773874,29.558238875485785,22.99283602953261,18.155783047241414,18.26061275539169,13.623771464637855,0.0,0.0,0.0,8.855471031407632,31.31370026008227,18.561611033045722,5.045671026248044,5.85321444010026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h82,15.887998451074905,25.4649057832816,25.210544388462814,19.539174868520917,23.78677625533578,21.196402279367362,13.255978113611718,0.0,16.87817186863623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h89,19.170179649682677,80.36473915286832,51.204449075284174,64.1725283991436,60.78643991664245,73.42696928914017,58.43013178565894,53.87003973591368,41.544570873735154,21.441775396749108,13.57729550798365,0.08425058824502685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hai,13.332171724502201,19.662223190464267,17.447229267751986,11.696248848965567,0.30739381974360924,9.65510856590771,4.249297722422071,13.030887224242448,8.357579154588478,1.099380777464816,0.0,0.0,0.0,8.310360229734542,9.215851010376568,4.181176260416194,1.2421027668115983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbz,15.436797719170062,28.181541753461556,22.030609349421155,25.036762514002532,21.240829780300558,19.225942497565242,12.570519957555888,2.5067893021470695,7.388292170187441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
