ID,paired_000.00_000.50THz,paired_000.50_001.00THz,paired_001.00_001.50THz,paired_001.50_002.00THz,paired_002.00_002.50THz,paired_002.50_003.00THz,paired_003.00_003.50THz,paired_003.50_004.00THz,paired_004.00_004.50THz,paired_004.50_005.00THz,paired_005.00_005.50THz,paired_005.50_006.00THz,paired_006.00_006.50THz,paired_006.50_007.00THz,paired_007.00_007.50THz,paired_007.50_008.00THz,paired_008.00_008.50THz,paired_008.50_009.00THz,paired_009.00_009.50THz,paired_009.50_010.00THz,paired_010.00_010.50THz,paired_010.50_011.00THz,paired_011.00_011.50THz,paired_011.50_012.00THz,paired_012.00_012.50THz,paired_012.50_013.00THz,paired_013.00_013.50THz,paired_013.50_014.00THz,paired_014.00_014.50THz,paired_014.50_015.00THz,paired_015.00_015.50THz,paired_015.50_016.00THz,paired_016.00_016.50THz,paired_016.50_017.00THz,paired_017.00_017.50THz,paired_017.50_018.00THz,paired_018.00_018.50THz,paired_018.50_019.00THz,paired_019.00_019.50THz,paired_019.50_020.00THz,paired_020.00_020.50THz,paired_020.50_021.00THz,paired_021.00_021.50THz,paired_021.50_022.00THz,paired_022.00_022.50THz,paired_022.50_023.00THz,paired_023.00_023.50THz,paired_023.50_024.00THz,paired_024.00_024.50THz,paired_024.50_025.00THz,paired_025.00_025.50THz,paired_025.50_026.00THz,paired_026.00_026.50THz,paired_026.50_027.00THz,paired_027.00_027.50THz,paired_027.50_028.00THz,paired_028.00_028.50THz,paired_028.50_029.00THz,paired_029.00_029.50THz,paired_029.50_030.00THz,paired_030.00_030.50THz,paired_030.50_031.00THz,paired_031.00_031.50THz,paired_031.50_032.00THz,paired_032.00_032.50THz,paired_032.50_033.00THz,paired_033.00_033.50THz,paired_033.50_034.00THz,paired_034.00_034.50THz,paired_034.50_035.00THz,paired_035.00_035.50THz,paired_035.50_036.00THz,paired_036.00_036.50THz,paired_036.50_037.00THz,paired_037.00_037.50THz,paired_037.50_038.00THz,paired_038.00_038.50THz,paired_038.50_039.00THz,paired_039.00_039.50THz,paired_039.50_040.00THz,paired_040.00_040.50THz,paired_040.50_041.00THz,paired_041.00_041.50THz,paired_041.50_042.00THz,paired_042.00_042.50THz,paired_042.50_043.00THz,paired_043.00_043.50THz,paired_043.50_044.00THz,paired_044.00_044.50THz,paired_044.50_045.00THz,paired_045.00_045.50THz,paired_045.50_046.00THz,paired_046.00_046.50THz,paired_046.50_047.00THz,paired_047.00_047.50THz,paired_047.50_048.00THz,paired_048.00_048.50THz,paired_048.50_049.00THz,paired_049.00_049.50THz,paired_049.50_050.00THz,paired_050.00_050.50THz,paired_050.50_051.00THz,paired_051.00_051.50THz,paired_051.50_052.00THz,paired_052.00_052.50THz,paired_052.50_053.00THz,paired_053.00_053.50THz,paired_053.50_054.00THz,paired_054.00_054.50THz,paired_054.50_055.00THz,paired_055.00_055.50THz,paired_055.50_056.00THz,paired_056.00_056.50THz,paired_056.50_057.00THz,paired_057.00_057.50THz,paired_057.50_058.00THz,paired_058.00_058.50THz,paired_058.50_059.00THz,paired_059.00_059.50THz,paired_059.50_060.00THz,paired_060.00_060.50THz,paired_060.50_061.00THz,paired_061.00_061.50THz,paired_061.50_062.00THz,paired_062.00_062.50THz,paired_062.50_063.00THz,paired_063.00_063.50THz,paired_063.50_064.00THz,paired_064.00_064.50THz,paired_064.50_065.00THz,paired_065.00_065.50THz,paired_065.50_066.00THz,paired_066.00_066.50THz,paired_066.50_067.00THz,paired_067.00_067.50THz,paired_067.50_068.00THz,paired_068.00_068.50THz,paired_068.50_069.00THz,paired_069.00_069.50THz,paired_069.50_070.00THz,paired_070.00_070.50THz,paired_070.50_071.00THz,paired_071.00_071.50THz,paired_071.50_072.00THz,paired_072.00_072.50THz,paired_072.50_073.00THz,paired_073.00_073.50THz,paired_073.50_074.00THz,paired_074.00_074.50THz,paired_074.50_075.00THz,paired_075.00_075.50THz,paired_075.50_076.00THz,paired_076.00_076.50THz,paired_076.50_077.00THz,paired_077.00_077.50THz,paired_077.50_078.00THz,paired_078.00_078.50THz,paired_078.50_079.00THz,paired_079.00_079.50THz,paired_079.50_080.00THz,paired_080.00_080.50THz,paired_080.50_081.00THz,paired_081.00_081.50THz,paired_081.50_082.00THz,paired_082.00_082.50THz,paired_082.50_083.00THz,paired_083.00_083.50THz,paired_083.50_084.00THz,paired_084.00_084.50THz,paired_084.50_085.00THz,paired_085.00_085.50THz,paired_085.50_086.00THz,paired_086.00_086.50THz,paired_086.50_087.00THz,paired_087.00_087.50THz,paired_087.50_088.00THz,paired_088.00_088.50THz,paired_088.50_089.00THz,paired_089.00_089.50THz,paired_089.50_090.00THz,paired_090.00_090.50THz,paired_090.50_091.00THz,paired_091.00_091.50THz,paired_091.50_092.00THz,paired_092.00_092.50THz,paired_092.50_093.00THz,paired_093.00_093.50THz,paired_093.50_094.00THz,paired_094.00_094.50THz,paired_094.50_095.00THz,paired_095.00_095.50THz,paired_095.50_096.00THz,paired_096.00_096.50THz,paired_096.50_097.00THz,paired_097.00_097.50THz,paired_097.50_098.00THz,paired_098.00_098.50THz,paired_098.50_099.00THz,paired_099.00_099.50THz,paired_099.50_100.00THz
7ek,0.13408188498166979,0.13029163279500966,0.11700003256787775,0.09069615418195179,0.09765433379347928,0.15036790404946973,0.16618697166414598,0.18634660635261818,0.21392930783938016,0.2854255740150867,0.3522777692228468,0.3410880156008908,0.34451475609427284,0.35766572157573406,0.3424125519204065,0.39279043747652753,0.4531996876430341,0.4427905412350946,0.4558697891337393,0.4358808779403633,0.45666680439706675,0.4947034771459373,0.49653698921544026,0.5827691432377933,0.6785240718737016,0.7221532367691573,0.7276644840585023,0.7211112938443658,0.7356867054396126,0.7479860444880715,0.786502464934023,0.7741581896917751,0.7677619773249368,0.7675931940997741,0.7418746401524526,0.6890323377490166,0.061886083003754214,0.06415265365126255,0.06213188638027485,0.055524857533795116,0.05142006902380546,0.049656513739526974,0.07484950898791409,0.08333783958153324,0.08302741556486937,0.09717254884405088,0.08773036525490227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7o7,0.042536193718416555,0.056393583454783396,0.05750126980592812,0.050595107734134996,0.050220958672190286,0.05889710347149394,0.06379508411959493,0.07088150231567289,0.09266901662044365,0.17549068526163386,0.21479852719063275,0.2186613732172989,0.19495833023301318,0.19644658672210585,0.21489569469620068,0.23639032490975484,0.3045610273761644,0.36123775471051794,0.40039178949706056,0.44643024184654745,0.4297338531077073,0.38249854668927435,0.3485619875125556,0.3111342268025993,0.2811132190607807,0.26605332253978226,0.2817825868349435,0.3068367654651523,0.3396383900044156,0.3552171015360217,0.36867314952008634,0.38081408885721413,0.40211680918696435,0.43421381611165727,0.3991942099300019,0.36245647313115453,0.3688155248284129,0.3983747851609544,0.2950713291518823,0.23530832776462146,0.18361064122890852,0.10002983470388409,0.1369547722435775,0.12592289777894544,0.2055700178621183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7tu,0.11434632541869391,0.1082220045516252,0.12352151520329424,0.13093024026227743,0.13989866879131033,0.15989084412939206,0.187319480866064,0.25427681815888975,0.3633363984166964,0.44811437593826464,0.48677523223177993,0.45485089282060004,0.49313745881769916,0.45057664737425795,0.4249487437259706,0.4711446828536965,0.5163537557638508,0.6786922563561013,0.6967558037434317,0.7549581835014835,0.7694863541817539,0.7352446806542464,0.6442339749422101,0.5757164314148973,0.663865510689758,0.4558566890724383,0.49907209423298315,0.0,0.0,0.07302701040428564,0.06357448052959665,0.055623586229174786,0.046617023001735425,0.036833241947991376,0.033573426964703224,0.031219052753521163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7w5,0.23535155702514537,0.34670385926228586,0.16624431892113806,0.09197318289580836,0.08338934615321579,0.08077084759796242,0.09455673880337591,0.13122639867946037,0.136807460362161,0.16699678785179,0.20485263512828128,0.1978784278075561,0.1869960761502902,0.19482171241018825,0.19735147514861376,0.19257928622512546,0.22075588202507357,0.2630097387328866,0.32392919999137015,0.3682602903151628,0.3732547462735459,0.36505024607872555,0.3401397308077833,0.3373838564374084,0.33369460936660894,0.3097093394302099,0.2852288300396784,0.29334489237567324,0.32974674119973,0.3931553335432701,0.48615783791042505,0.549351510675342,0.5325399464234407,0.49179191246487913,0.4294571777936516,0.45152690370535203,0.39441664542567334,0.2826210799731881,0.32642622882861627,0.3748325423292159,0.4043439667290669,0.0,0.0,0.21174663074622663,0.0,0.7597299869548243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,0.11627574402752563,0.11146637769175953,0.10343099921836808,0.11851494236165475,0.1489497161076025,0.14797271678284968,0.14296980091265982,0.15449698868588985,0.21630560981928454,0.24879863249563536,0.24479068571546087,0.33545192030393656,0.46819446387279534,0.525003078490064,0.5502687810077166,0.6111396013494153,0.6064884090289645,0.6454871569765649,0.6926737646263779,0.6435770656133373,0.5627449472408866,0.6497089539698823,0.6921779837605136,0.5509669341345709,0.5238142913088718,0.48779016564470007,0.6569281498132148,0.7072503909443187,0.0,0.0,0.05534866810188462,0.045788457672290804,0.04022633773380799,0.04659570296630861,0.041316476303123004,0.040415978217430426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,0.18329937491488346,0.1831412665570328,0.18009476427237237,0.17783890443530345,0.17295276374274587,0.15410875181374298,0.1306842019282112,0.12139978937327403,0.10493524169164535,0.08396141484513174,0.05244549153620141,0.3213305574511333,0.431769127867328,0.48934982261451493,0.6086130493249362,0.6294455791333422,0.6981249556638709,0.7398033798994683,0.7383489569914012,0.7386799020867849,0.7527021365792406,0.5518956671876837,0.35678712503603077,0.34502381221665723,0.2796137871280311,0.0,0.13729957277339835,0.15695812512048077,0.18691070061409876,0.18514672094058346,0.11988153105198131,0.08226510747114674,0.07316643571145509,0.07765729550386849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015493831133585666,0.013527874391415572,0.01422619137398806,0.016640841096684813,0.018257018467843143,0.017749315031388154,0.012321950126779708,0.00904604297626861,0.009010984625202539,0.016101585834794586,0.01809598622789996,0.015424630597782003,0.010950456167190885,0.014603511076446337,0.013487491955732143,0.012814500111132481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006715332448760656,0.0006715332448877984,0.0006715332448867796,0.0,0.0,0.0,0.00046165189900012113,0.00044326370127656834,0.0011348554218674229,0.001328119906979299,0.0011635470002201197,0.0011282466306122582,0.001783119034983799,0.002270067355300065,0.002203991706365846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ub,0.1205407685755587,0.11316234100364668,0.10545852875458764,0.114634328620633,0.15079180165788955,0.16218828070759383,0.1449437978632598,0.15373206134387077,0.17695097769845558,0.22674259163019325,0.27643331624653283,0.34786327327552014,0.4296486712372822,0.47764272040110445,0.5364219798955867,0.6122423766325774,0.6046222363914521,0.6828119294143855,0.7215843869884784,0.7383259588174653,0.6946097482525464,0.5686321333369185,0.6725838978650174,0.6430031362578725,0.606933692957662,0.6845284489517282,0.723267731860287,0.7074446485994791,0.0,0.09208923567102338,0.0617448070168465,0.05624258015069051,0.0479258876223329,0.051882947675947276,0.04245123567702727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95j,0.38598089541321684,0.3850432348758565,0.3827872429531309,0.37949162393642893,0.3746524391725967,0.367185525293014,0.35726054641644,0.3411713835641444,0.31545635433715974,0.29671454274268794,0.28190843848512515,0.2590446583704504,0.25228654302254155,0.38575142227745784,0.8116819672154084,0.8677336851105704,0.8926956204912958,0.8750549432709266,0.8763727163002866,0.871641541205186,0.851951400588245,0.8690378120303881,0.874652693277736,0.8857721998161263,0.8919734510811841,0.9113219465528777,0.0,0.0,0.0,0.18429754030783313,0.1356735412285168,0.08482241226670587,0.05539198598523561,0.054584327152759606,0.06025066962563579,0.05463494960240388,0.049131507525979695,0.04604250828543144,0.0412295649697411,0.01932988227498254,0.014258927198113436,0.0,0.0,0.0,0.007954004862100624,0.011910354786201532,0.012247802162595849,0.01056739818566492,0.010661176197413098,0.011584306997634167,0.009807571147666288,0.008498947456864482,0.009590921708240064,0.010110675711247692,0.009384756816999433,0.008024214968064155,0.008276783537646175,0.007946690427068439,0.007703357056569984,0.007518446048169109,0.007728909896508202,0.006764789221352303,0.005059551393383296,0.004314042040822513,0.004270758119950594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006373224859383512,0.005638373604717991,0.004764296566119707,0.004624160953731539,0.004255792200175008,0.003793136640925952,0.0035864080302819867,0.0036093204120480333,0.003017101731973957,0.0023747769764231913,0.0020050246761163485,0.0017438132923240268,0.0015885323183182543,0.0015281428156806204,0.001400335999925203,0.0013877818573899674,0.0013745730466570084,0.0013809633542020755,0.001232605342730832,0.0010866739678494996,0.0,0.0,0.0,0.0026743201795072827,0.002178877842339378,0.0010711047619173524,0.0004637203148237372,0.0002670915999643375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96f,0.1267384909810917,0.18995740877928338,0.15450690092583885,0.13725463990498393,0.14586118519387423,0.17586828777491817,0.2327262489934268,0.40173080274932954,0.4160877064144248,0.4438252922055723,0.5227816521168291,0.5474975457105279,0.5690531064852398,0.5133760738577667,0.47193885857265516,0.5572888451509382,0.6708539857994773,0.7211188430655665,0.730095836916094,0.7072585217076564,0.7304196759445816,0.7953229089391952,0.7871236510137213,0.6951317136868097,0.702772180013243,0.719225995448752,0.8155161742583654,0.8425997704951337,0.0,0.12212032986110909,0.0,0.037099214242548875,0.0322693522292477,0.04282079399204534,0.04432318154858083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97b,0.031548177583275404,0.05153217103434748,0.0571536081209256,0.06039578653072653,0.059414985731686805,0.14095260742875892,0.16438908880806116,0.13839010452042594,0.1706632759970621,0.15888735333253293,0.1313283909866601,0.12637103587328954,0.10336588558625959,0.11889479276310023,0.18048641314722316,0.24377184541251048,0.279436721421698,0.2838951686593261,0.3173046329149646,0.3420909055462128,0.2805428473334432,0.27043813769257774,0.3423924985760181,0.3931259387263433,0.47412813093715284,0.3337477120266394,0.4772436817765368,0.36193124134837473,0.276403531567429,0.23551012010165645,0.19413257061155748,0.046172875031296516,0.06192257993943202,0.14649397750982282,0.5508178542570917,0.12063665935386426,0.049565189823242595,0.04010266193647235,0.024850342796352246,0.022725007761230355,0.03349531351902486,0.028002554217319498,0.025514891666287527,0.02587780689966126,0.02591075028689196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97p,0.1628302637230801,0.2303403598341227,0.23344178707426158,0.2276113510877466,0.18588441451390725,0.1780191377189525,0.19986534079233034,0.27282010684540303,0.2937770019631585,0.36425040467676006,0.4059155478109667,0.40630764441046885,0.5084378563787988,0.5623111706467955,0.575285098171459,0.5529317481846548,0.5944294678071462,0.6521356419264872,0.7690826820587319,0.7873076775482472,0.8248024826238943,0.8448595697742426,0.8095156008768168,0.766005429423486,0.48276521341038775,0.6633233964821923,0.8120509206799605,0.8588075089427046,0.8822576802829174,0.0,0.0,0.03478471567462779,0.039810990768281734,0.03712450493070885,0.043290955493365695,0.046059258933204394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
