split,representation,bin_width_THz,feature,bin_low_THz,bin_high_THz,bin_center_THz,n,transform,pearson_r,pearson_ci95_low,pearson_ci95_high,pearson_p_analytic,pearson_p_fdr,pearson_p_permutation,pearson_p_maxT,spearman_rho,spearman_ci95_low,spearman_ci95_high,spearman_p_analytic,spearman_p_fdr,spearman_p_permutation,spearman_p_maxT,mutual_information,mi_p_permutation,mi_p_maxT,distance_correlation,linear_cv_R2,spline_cv_R2,nonlinear_spline_gain_R2
train,li_area,1.0,LiPDOS_046.00_047.00THz,46.0,47.0,46.5,214,log1p,-0.01978214727691375,-0.04269915,0.0,0.7735602252440835,0.8438838820844548,0.8044391121775645,1.0,-0.03939951316048853,-0.07584833,0.0,0.5665010787455729,0.6069654415131138,0.6606678664267147,1.0,,,,,,,
train,li_area,1.0,LiPDOS_048.00_049.00THz,48.0,49.0,48.5,214,log1p,-0.01978214727691374,-0.04269915,0.0,0.7735602252440835,0.8438838820844548,0.8050389922015597,1.0,-0.03939951316048853,-0.07584833,0.0,0.5665010787455729,0.6069654415131138,0.6606678664267147,1.0,,,,,,,
train,li_area,1.0,LiPDOS_049.00_050.00THz,49.0,50.0,49.5,214,log1p,-0.045267627952121296,-0.14146255,0.0,0.5101092508030378,0.7117803499577272,0.556488702259548,1.0,-0.10258667805878177,-0.16581582,0.0,0.13468660749070713,0.20721016537031864,0.14217156568686262,0.9410117976404719,,,,,,,
train,li_area,1.0,LiPDOS_050.00_051.00THz,50.0,51.0,50.5,214,log1p,-0.09679037893910174,-0.16824485,-0.016125137,0.15826135682792147,0.31652271365584295,0.14057188562287543,0.9594081183763248,-0.11146795027909814,-0.17576285,-0.038018085,0.10391630479069368,0.1640783759853058,0.10577884423115377,0.8852229554089183,,,,,,,
train,li_area,1.0,LiPDOS_051.00_052.00THz,51.0,52.0,51.5,214,log1p,-0.027003217011671906,-0.13457586,0.0,0.6944812041779307,0.8170367107975656,0.7280543891221756,1.0,-0.08798005882994271,-0.15652233,0.0,0.1998473224442935,0.2924594962599417,0.22475504899020196,0.9918016396720656,,,,,,,
train,li_area,1.0,LiPDOS_052.00_053.00THz,52.0,53.0,52.5,214,log1p,-0.030156312701030065,-0.0756103,0.0,0.6609043938972983,0.8170367107975656,0.7074585082983403,1.0,-0.0715382454542864,-0.119892314,0.0,0.29754136651129015,0.4057382270608502,0.33913217356528697,0.9994001199760048,,,,,,,
train,li_area,1.0,LiPDOS_053.00_054.00THz,53.0,54.0,53.5,214,log1p,-0.04642272116284637,-0.08844468,0.0,0.49936277502483395,0.7117803499577272,0.5800839832033593,1.0,-0.07162646443953473,-0.11992875,0.0,0.2969444733924787,0.4057382270608502,0.33713257348530296,0.9994001199760048,,,,,,,
train,li_area,1.0,LiPDOS_054.00_055.00THz,54.0,55.0,54.5,214,log1p,-0.045986330939693176,-0.08833607,0.0,0.5034086727414102,0.7117803499577272,0.5854829034193162,1.0,-0.05715704021873688,-0.10818103,0.0,0.4054548753536893,0.4964753575759461,0.5220955808838232,1.0,,,,,,,
train,li_area,1.0,LiPDOS_055.00_056.00THz,55.0,56.0,55.5,214,log1p,-0.04598633093969317,-0.08833607,0.0,0.5034086727414102,0.7117803499577272,0.5854829034193162,1.0,-0.05715704021873688,-0.10818103,0.0,0.4054548753536893,0.4964753575759461,0.5220955808838232,1.0,,,,,,,
train,li_area,1.0,LiPDOS_056.00_057.00THz,56.0,57.0,56.5,214,log1p,-0.04598633093969317,-0.08833607,0.0,0.5034086727414102,0.7117803499577272,0.5854829034193162,1.0,-0.05715704021873688,-0.10818103,0.0,0.4054548753536893,0.4964753575759461,0.5220955808838232,1.0,,,,,,,
train,li_area,1.0,LiPDOS_086.00_087.00THz,86.0,87.0,86.5,214,log1p,0.0466289245990187,0.0,0.08739402,0.4974569872377653,0.7117803499577272,0.5646870625874825,1.0,0.043838894925050616,0.0,0.083701454,0.5235658374123289,0.5817398193470321,0.6234753049390122,1.0,,,,,,,
train,li_area,1.0,LiPDOS_087.00_088.00THz,87.0,88.0,87.5,214,log1p,0.0466289245990187,0.0,0.08739402,0.4974569872377653,0.7117803499577272,0.5646870625874825,1.0,0.043838894925050616,0.0,0.083701454,0.5235658374123289,0.5817398193470321,0.6234753049390122,1.0,,,,,,,
train,li_area,1.0,LiPDOS_090.00_091.00THz,90.0,91.0,90.5,214,log1p,0.04662892459901869,0.0,0.08739402,0.4974569872377652,0.7117803499577272,0.564887022595481,1.0,0.043838894925050616,0.0,0.083701454,0.5235658374123289,0.5817398193470321,0.6234753049390122,1.0,,,,,,,
train,li_area,1.0,LiPDOS_091.00_092.00THz,91.0,92.0,91.5,214,log1p,0.04662892459901869,0.0,0.08739402,0.4974569872377652,0.7117803499577272,0.5644871025794841,1.0,0.043838894925050616,0.0,0.083701454,0.5235658374123289,0.5817398193470321,0.6234753049390122,1.0,,,,,,,
